"","Date_Time","Species","Ind","Rec","TRJ","Exp","Session","GS","Sex","ExT","Traj_num","T","RH","c","ta_mic","t_emit","Raw_X","Raw_Y","Raw_Z","Int01_X","Int01_Y","Int01_Z","Int01_angle2mic","Int01_speed","Int01_vel2mic","dur_Th12","dur_E12","FS_Th12","FS_E12","F_MAmp_Th12","F_MAmp_E12","PF_Th12","PF_E12","FE_Th12","FE_E12","LF12_Th12","LF12_E12","HF12_Th12","HF12_E12","peSL_dB_Th12","peSL_dB_E12","rmsSL_Th12","rmsSL_E12","SNR_Th12","SNR_E12","rmsSL_Th12_10cm","rmsSL_E12_10cm","E1","E2","BW","Harmonic","Q_0.75","Q_0.9","PC","Mean_dur_E12","Mean_PF_E12","Mean_LF12_E12","Mean_rmsSL_E12","AAFp","AAmeanFp","AALoF12","AAmeanLoF12","RHfix","thrDur1","avrgDD_RH100","realDD2_RH100","realDD_RH100","frqDD_RH100","rmsDD_RH100","durDD_RH100","TG"
"435","2019-06-25 23:54:59","M.nigricans","045","4","1","2","2019-06-25_005","M.group","M","23","1",22.5,100,346.4,8.6535,8.6482,0.32,1.76,1.57,0.32,1.76,1.57,25.07,3.54,3.21,2.8,2.1,116.5,104.7,73.85,73.85,64,74.75,60.35,61.29,55500,56500,114250,108000,101,101,94.6,95.4,23.61,24.92,114.6,115.4,119.0716,118.6222,51.5,"1st",114.1,114.88,"Si",1.86,73,59250,98.62,-3.05422561768767,-2.94693288627977,-1.96688784902363,-2.12514252960456,"100",18.9494797606515,1.66,1.51,1.45,1.64,1.47,1.72,20
"436","2019-06-26 00:26:29","E.brasiliensis","043","5","1","3","2019-06-25_006","E.brasiliensis","H","24","2",24,94.6,347.2,6.8605,6.856,0.3,1.43,0.64,0.3,1.43,0.64,21.71,3.13,2.9,2.2,1.8,75.9,70.83,95.06,95.06,41.75,42,70.09,37.75,32750,33500,111750,111250,89.4,89.4,83.8,84.3,20.04,20.89,103.8,104.3,107.2242,106.8527,77.75,"1st",104.3,104.3,"Si",1.8875,56.25,33218.75,91.25,-1.1514653861563,-1.91825341252591,-0.762377936608214,-0.750587141551222,"100",20.4108784272966,1.4,1.08,1.1,1.55,1.02,1.37,20
"437","2019-06-26 00:26:29","E.brasiliensis","043","5","2","3","2019-06-25_006","E.brasiliensis","H","24","2",24,94.6,347.2,3.6523,3.6485,0.39,1.16,0.64,0.39,1.16,0.64,27.78,3.97,3.51,2,1.6,75.02,69.75,94.95,94.95,41.75,42.25,70.97,38,32750,33500,109750,109250,88.6,88.6,82.7,83.2,20.04,20.89,102.7,103.2,105.7103,105.2412,75.75,"1st",103.2,103.2,"Si",1.8875,56.25,33218.75,91.25,-1.16379306668094,-1.91825341252591,-0.762377936608214,-0.750587141551222,"100",21.4304284359505,1.4,0.97,1.04,1.55,0.97,1.31,20
"438","2019-06-26 00:26:47","E.brasiliensis","043","7","1","3","2019-06-25_006","E.brasiliensis","H","24","2",24.1,94.3,347.3,3.0925,3.0897,-0.69,0.09,1.77,-0.69,0.09,1.77,32.62,2.86,2.41,2.6,2.1,73.9,66.75,40.03,40.03,39.25,39.5,67.18,36,30500,31250,118750,119000,85.8,85.8,81.3,81.8,31.12,31.72,101.3,101.8,105.4497,105.0222,87.75,"1st",98.725,100.57,"Si",1.8875,56.25,33218.75,91.25,-1.02851325252053,-1.91571097211258,-0.668444616569547,-0.748702688739666,"100",19.0765238992779,1.4,1.03,0.98,1.58,0.9,1.46,20
"439","2019-06-26 00:26:47","E.brasiliensis","043","7","2","3","2019-06-25_006","E.brasiliensis","H","24","2",24.1,94.3,347.3,5.6659,5.6629,0.36,0.98,1.06,0.36,0.98,1.06,39.57,4.2,3.24,2.4,1.9,74.69,66.08,80.46,80.46,40,40.25,35.01,74,31500,32250,118000,118000,83.5,83.5,78.7,79.4,31.12,31.72,98.7,99.4,102.5021,102.1875,85.75,"1st",99.4,99.4,"Si",1.8875,56.25,33218.75,91.25,-1.06415943118986,-1.91571097211258,-0.708739871647529,-0.748702688739666,"100",19.942863355289,1.4,0.87,0.86,1.57,0.8,1.4,20
"440","2019-06-26 00:29:51","M.nigricans","045","1","1","3","2019-06-25_007","M.group","M","24","2",24.1,93.8,347.3,0.6835,0.6799,0.13,1.24,1.32,0.13,1.24,1.32,24.04,3.43,3.21,3.2,2.4,117.45,105.16,81.8,81.8,63,63.5,59,60,54500,55250,113500,105500,102.3,102.3,96.4,97.2,32.28,33.36,116.4,117.2,121.4515,121.0021,50.25,"1st",114.45,115.64,"Si",1.86,73,59250,98.62,-2.34564924635099,-2.93659376103864,-1.85819305941046,-2.09099620013632,"100",17.7936092929971,1.66,1.85,1.7,1.79,1.57,1.8,20
"441","2019-06-26 00:29:51","M.nigricans","045","1","2","3","2019-06-25_007","M.group","M","24","2",24.1,93.8,347.3,4.5009,4.4947,0.23,2.1,1.5,0.23,2.1,1.5,13.61,3.8,3.7,3.1,2.4,117.46,106.84,73.97,73.97,73.75,73.75,60.25,61.53,55750,57000,116750,109250,105.8,105.8,98.3,99,32.28,33.36,118.3,119,123.2136,122.8021,52.25,"1st",116.3,117.9,"Si",1.86,73,59250,98.62,-2.98430136362754,-2.93659376103864,-1.95915644031164,-2.09099620013632,"100",17.7936092929971,1.66,1.81,1.67,1.65,1.68,1.8,20
"442","2019-06-26 00:31:00","M.nigricans","045","7","1","3","2019-06-25_007","M.group","M","24","1",24.2,93.6,347.3,3.3468,3.3427,0.38,1.12,1.87,0.38,1.12,1.87,42.58,3.15,2.32,2.1,1.4,111.67,97.5,74.45,74.45,76,76,60.24,61.98,56250,57500,107500,100500,96.2,96.2,89.8,90.9,26.32,27.39,109.8,110.9,113.0222,112.3613,43,"1st",106.7,109.22,"Si",1.86,73,59250,98.62,-3.12735727342072,-2.93534277726337,-1.9857336008287,-2.08854113845605,"100",22.4592547649784,1.66,1.09,1.21,1.62,1.23,1.51,20
"443","2019-06-26 22:25:40","M.albescens","046","1","1","1","2019-06-26_001","M.group","H","21","2",20.8,99.9,345.3,3.8796,3.8761,-0.41,0.84,2.11,-0.41,0.84,2.11,46.04,3.3,2.32,1.2,0.8,104.12,93.25,72.35,72.35,72.75,73,64.32,67.75,62250,63500,99750,94750,100.7,100.7,94.2,95.5,18.13,19.38,114.2,115.5,114.9918,114.5309,31.25,"1st",113,113.74,"Si",1.68,70.8,57575,98.14,-2.93581382114584,-2.80831967710854,-2.38906407373535,-2.05482884763889,"100",26.4223359673484,1.66,1.14,1.47,1.63,1.5,1.29,20
"444","2019-06-26 22:25:40","M.albescens","046","1","2","1","2019-06-26_001","M.group","H","21","2",20.8,99.9,345.3,6.8294,6.8245,-0.42,1.56,1.91,-0.42,1.56,1.91,32.34,3.68,3.11,2.5,1.8,116.25,104.44,73.87,73.87,74.75,74.75,59.48,61.72,56250,58250,113750,105500,103.7,103.7,96,96.9,18.13,19.38,116,116.9,119.9794,119.4527,47.25,"1st",116.45,116.72,"Si",1.68,70.8,57575,98.14,-3.0375271287497,-2.80831967710854,-2.09254964875551,-2.05482884763889,"100",19.4027859586945,1.66,1.57,1.54,1.61,1.58,1.69,20
"445","2019-06-26 22:26:08","M.albescens","046","4","1","1","2019-06-26_001","M.group","H","21","3",20.8,99.9,345.3,3.6196,3.6145,-0.54,1.65,1.54,-0.54,1.65,1.54,18.05,3.5,3.3,2.5,1.9,119.1,110.22,73.5,73.5,74,74,60,62,56000,57750,119000,112750,103.7,103.7,98.2,99,28.28,29.4,118.2,119,122.1794,121.7875,55,"1st",118.475,118.79,"Si",1.68,70.8,57575,98.14,-2.99390536633473,-2.80831967710854,-2.06459837389237,-2.05482884763889,"100",18.9347708866869,1.66,1.74,1.67,1.62,1.71,1.72,20
"446","2019-06-26 22:26:08","M.albescens","046","4","2","1","2019-06-26_001","M.group","H","21","3",20.8,99.9,345.3,6.1071,6.1026,0.19,1.44,1.89,0.19,1.44,1.89,33.86,3.37,2.81,2.1,1.6,113.56,102.35,73.57,73.57,74.25,74.25,60.51,62.75,57000,59000,111500,105000,101.6,101.6,94.4,95.4,28.28,29.4,114.4,115.4,117.6222,117.4412,46,"1st",114.725,115.13,"Si",1.68,70.8,57575,98.14,-3.00844101147504,-2.80831967710854,-2.13457986442445,-2.05482884763889,"100",20.4223359673484,1.66,1.43,1.46,1.62,1.49,1.63,20
"447","2019-06-26 22:26:08","M.albescens","046","4","3","1","2019-06-26_001","M.group","H","21","3",20.8,99.9,345.3,9.6818,9.6771,-0.58,1.52,1.22,-0.58,1.52,1.22,8.02,3.88,3.8,2.4,1.8,118.1,109.15,71.9,71.9,71.5,71.5,59.24,61.1,55250,56500,118250,111500,106.5,106.5,100.1,100.7,28.28,29.4,120.1,120.7,123.9021,123.2527,55,"1st",119.8,120.35,"Si",1.68,70.8,57575,98.14,-2.84883787784968,-2.80831967710854,-1.99497453588946,-2.05482884763889,"100",19.4027859586945,1.66,1.85,1.81,1.65,1.82,1.69,20
"448","2019-06-26 22:26:19","M.albescens","046","5","1","1","2019-06-26_001","M.group","H","21","2",20.8,99.9,345.3,3.6025,3.5978,-0.7,1.47,1.13,-0.7,1.47,1.13,29.92,2.89,2.51,2.2,1.7,117.5,108.47,72.4,72.4,72,72,60.75,62.52,56750,58000,116500,111000,104.6,104.6,97.9,98.6,30.83,31.96,117.9,118.6,121.3242,120.9045,53,"1st",116.5,117.76,"Si",1.68,70.8,57575,98.14,-2.87780749464068,-2.80831967710854,-2.07856697539084,-2.05482884763889,"100",19.8975589198464,1.66,1.68,1.67,1.64,1.68,1.66,20
"449","2019-06-26 22:26:19","M.albescens","046","5","2","1","2019-06-26_001","M.group","H","21","2",20.8,99.9,345.3,7.1731,7.1655,-0.42,2.61,1.27,-0.42,2.61,1.27,0,3.86,3.87,2.4,1.9,116.39,106.25,71.9,71.9,65.5,67,59.5,60.76,55000,56250,115000,109000,104,104,98,98.7,30.83,31.96,118,118.7,121.8021,121.4875,52.75,"1st",116.8,117.94,"Si",1.68,70.8,57575,98.14,-2.58925261633984,-2.80831967710854,-1.98109526361182,-2.05482884763889,"100",18.9347708866869,1.66,1.81,1.74,1.7,1.69,1.72,20
"450","2019-06-26 22:26:30","M.albescens","046","6","1","1","2019-06-26_001","M.group","H","21","3",20.8,99.9,345.3,1.5888,1.5833,-0.53,1.79,1.11,-0.53,1.79,1.11,21.19,3.22,3,2.6,1.9,118.9,108.92,72.34,72.34,63.25,72.5,59.25,60.73,54750,56000,118250,111500,108.2,108.2,102,102.8,24.18,25.34,122,122.8,126.1497,125.5875,55.5,"1st",121.3,122.2,"Si",1.68,70.8,57575,98.14,-2.90679969543211,-2.80831967710854,-1.9672317247388,-2.05482884763889,"100",18.9347708866869,1.66,2.01,1.94,1.64,1.96,1.72,20
"451","2019-06-26 22:26:30","M.albescens","046","6","2","1","2019-06-26_001","M.group","H","21","3",20.8,99.9,345.3,5.8296,5.8262,0.56,1.03,1.45,0.56,1.03,1.45,62.31,3.6,1.64,2.1,1.5,110.64,94.5,71.5,71.5,63.5,64.5,59.75,60.5,54750,55500,106750,96250,98.2,98.2,91.2,92.2,24.18,25.34,111.2,112.2,114.4222,113.9609,40.75,"1st",111.6,111.96,"Si",1.68,70.8,57575,98.14,-2.4460833685711,-2.80831967710854,-1.93955284960413,-2.05482884763889,"100",20.9809923936973,1.66,1.31,1.37,1.74,1.31,1.6,20
"452","2019-06-26 22:26:30","M.albescens","046","6","3","1","2019-06-26_001","M.group","H","21","3",20.8,99.9,345.3,8.9752,8.9696,-0.19,1.9,1.48,-0.19,1.9,1.48,16.12,3.78,3.6,2.5,1.9,115.23,103.35,72.71,72.71,63.75,64.5,59,59.75,54250,55000,112500,105250,107.2,107.2,100.9,101.6,24.18,25.34,120.9,121.6,124.8794,124.3875,50.25,"1st",119.425,120.73,"Si",1.68,70.8,57575,98.14,-2.4460833685711,-2.80831967710854,-1.91193994685306,-2.05482884763889,"100",18.9347708866869,1.66,2.06,1.98,1.74,1.88,1.72,20
"453","2019-06-26 22:34:33","M.keaysi","047","3","1","1","2019-06-26_002","M.keaysi","H","21","1",20.8,100,345.3,3.9051,3.8944,-0.65,3.66,1.15,-0.65,3.66,1.15,5.67,4.42,4.4,2.4,1.8,117.89,108.35,70.46,70.46,70,70,58.73,62.01,56000,58250,117000,111750,102.6,102.6,96.7,97.5,19.68,20.95,116.7,117.5,120.5021,120.0527,53.5,"1st",117.05,117.29,"Si",1.84,70,57350,97.52,-2.76207160347097,-2.76207160347097,-2.09254964875551,-2.04227845150614,"100",20.190253158364,1.63,1.61,1.63,1.63,1.63,1.62,20
"454","2019-06-26 22:34:49","M.keaysi","047","5","1","1","2019-06-26_002","M.keaysi","H","21","2",20.8,100,345.3,1.1087,1.0989,-0.5,3.36,1.25,-0.5,3.36,1.25,0,4.52,4.54,2.5,1.9,116.84,107.3,71.8,71.8,69.75,69.75,58.25,61.25,55500,57250,116250,110750,102.1,102.1,96,96.8,22.55,23.45,116,116.8,119.9794,119.5875,53.5,"1st",115.375,116.23,"Si",1.84,70,57350,97.52,-2.747632337672,-2.76207160347097,-2.03670430202828,-2.04227845150614,"100",19.7222380863564,1.63,1.6,1.59,1.63,1.58,1.64,20
"455","2019-06-26 22:34:49","M.keaysi","047","5","2","1","2019-06-26_002","M.keaysi","H","21","2",20.8,100,345.3,7.0111,7.0024,-0.56,2.94,0.94,-0.56,2.94,0.94,0,3.66,3.68,2.3,1.8,114.18,105.92,71.17,71.17,70.25,70.25,58.79,61.27,55500,57000,113750,108500,104.3,104.3,97.2,97.9,22.55,23.45,117.2,117.9,120.8173,120.4527,51.5,"1st",116.55,117.36,"Si",1.84,70,57350,97.52,-2.77651725497439,-2.76207160347097,-2.02277929708936,-2.04227845150614,"100",20.190253158364,1.63,1.64,1.65,1.62,1.65,1.62,20
"456","2019-06-26 22:34:59","M.keaysi","047","6","1","1","2019-06-26_002","M.keaysi","H","21","2",20.8,100,345.3,0.0134,0.0037,-0.42,3.31,0.99,-0.42,3.31,0.99,0,3.89,3.9,2.4,1.8,115.8,107.31,70.66,70.66,69.75,69.75,58.77,61.28,55500,57250,115250,110000,104.4,104.4,97.7,98.5,24.85,25.47,117.7,118.5,121.5021,121.0527,52.75,"1st",118,118.3,"Si",1.84,70,57350,97.52,-2.747632337672,-2.76207160347097,-2.03670430202828,-2.04227845150614,"100",20.190253158364,1.63,1.68,1.69,1.63,1.69,1.62,20
"457","2019-06-26 22:34:59","M.keaysi","047","6","2","1","2019-06-26_002","M.keaysi","H","21","2",20.8,100,345.3,6.4397,6.4314,-0.49,2.83,1.03,-0.49,2.83,1.03,0,3.72,3.78,2.5,1.9,113.77,104.59,71.25,71.25,70.25,70.25,58.97,61.27,55500,57000,113000,107000,103.3,103.3,96.2,96.9,24.85,25.47,116.2,116.9,120.1794,119.6875,50,"1st",116.45,116.72,"Si",1.84,70,57350,97.52,-2.77651725497439,-2.76207160347097,-2.02277929708936,-2.04227845150614,"100",19.7222380863564,1.63,1.6,1.59,1.62,1.59,1.64,20
"458","2019-06-26 22:42:45","M.albescens","048","1","1","1","2019-06-26_003","M.group","M","21","3",20.9,100,345.4,3.3924,3.3863,-0.27,2.09,1.53,-0.27,2.09,1.53,21.45,3.87,3.6,3.2,2.2,117.75,108.75,73.39,73.39,71.75,71.75,60.52,62.73,56750,58500,116750,111750,104.8,104.8,98,99.1,20.82,21.57,118,119.1,123.0515,122.5242,53.25,"1st",115.4,117,"Si",1.78571428571429,72.6428571428571,59535.7142857143,95.8,-2.86440753365403,-2.91635049034953,-2.10549613704754,-2.16375515406171,"100",18.1939864638031,1.5,1.82,1.7,1.5,1.69,1.6,20
"459","2019-06-26 22:42:45","M.albescens","048","1","2","1","2019-06-26_003","M.group","M","21","3",20.9,100,345.4,7.0869,7.081,0.19,2.05,1.22,0.19,2.05,1.22,25.2,4.1,3.71,2.3,1.6,115.98,106.72,71.97,71.97,71,71,61.25,64.35,58750,60750,114000,108000,102.4,102.4,95.6,96.6,20.82,21.57,115.6,116.6,119.2173,118.6412,47.25,"1st",114.6,116.46,"Si",1.78571428571429,72.6428571428571,59535.7142857143,95.8,-2.82083439874372,-2.91635049034953,-2.23234491972759,-2.16375515406171,"100",20.9505761756269,1.5,1.5,1.56,1.51,1.54,1.44,20
"460","2019-06-26 22:42:45","M.albescens","048","1","3","1","2019-06-26_003","M.group","M","21","3",20.9,100,345.4,0.2768,0.2729,0.79,1.02,1.68,0.79,1.02,1.68,46.29,3.38,2.32,2.5,1.9,114.25,104.4,72.75,72.75,73.5,73.5,59,61.5,56250,58250,112750,106500,100.5,100.5,93,93.7,20.82,21.57,113,113.7,116.9794,116.4875,48.25,"1st",113.275,113.6,"Si",1.78571428571429,72.6428571428571,59535.7142857143,95.8,-2.9662840718027,-2.91635049034953,-2.09146910541211,-2.16375515406171,"100",19.4630110949654,1.5,1.4,1.37,1.49,1.38,1.53,20
"461","2019-06-26 22:42:55","M.albescens","048","2","1","1","2019-06-26_003","M.group","M","21","1",20.9,100,345.4,1.0963,1.0894,-0.29,2.31,0.83,-0.29,2.31,0.83,0,3.67,3.68,2.9,2,119.69,109.18,73.43,73.43,73.75,73.75,61.73,65.09,58750,61500,118000,112750,104.7,104.7,98.5,99.6,25.14,26.11,118.5,119.6,123.124,122.6103,51.25,"1st",118.65,119.22,"Si",1.78571428571429,72.6428571428571,59535.7142857143,95.8,-2.98086017068014,-2.91635049034953,-2.27485382087829,-2.16375515406171,"100",19.0190076063027,1.5,1.77,1.71,1.48,1.72,1.55,20
"462","2019-06-26 22:43:04","M.albescens","048","3","1","1","2019-06-26_003","M.group","M","21","1",20.9,100,345.4,4.5983,4.5953,0.93,0.25,1.58,0.93,0.25,1.58,76.56,2.74,0.64,2.2,1.6,111.81,100.75,80.75,80.75,74,74,58.75,60.78,55000,56500,109750,104000,90.7,90.7,84.5,85.3,26.18,27.2,104.5,105.3,107.9242,107.3412,47.5,"1st",103.1,104.42,"Si",1.78571428571429,72.6428571428571,59535.7142857143,95.8,-2.99544161376886,-2.91635049034953,-1.99369198048638,-2.16375515406171,"100",20.9505761756269,1.5,0.93,0.97,1.48,0.97,1.44,20
"463","2019-06-26 22:43:22","M.albescens","048","5","1","1","2019-06-26_003","M.group","M","21","2",20.9,100,345.4,5.4803,5.4733,-0.22,2.39,1.55,-0.22,2.39,1.55,8.63,3.99,3.9,2,1.6,116.15,107.6,73.2,73.2,72.75,72.75,62.25,64.25,58750,60250,114750,109000,105,105,98.3,98.9,22.87,23.81,118.3,118.9,121.3103,120.9412,48.75,"1st",117.4,118.3,"Si",1.78571428571429,72.6428571428571,59535.7142857143,95.8,-2.9225885971494,-2.91635049034953,-2.20406606348643,-2.16375515406171,"100",20.9505761756269,1.5,1.62,1.68,1.49,1.68,1.44,20
"464","2019-06-26 22:43:22","M.albescens","048","5","2","1","2019-06-26_003","M.group","M","21","2",20.9,100,345.4,1.1815,1.174,-0.91,2.43,1.7,-0.91,2.43,1.7,18.1,3.69,3.5,2.1,1.6,116.75,107.31,72.25,72.25,71.25,71.75,62.15,65.28,59250,61000,115250,109250,102.8,102.8,96.5,97.4,22.87,23.81,116.5,117.4,119.7222,119.4412,48.25,"1st",116.35,116.98,"Si",1.78571428571429,72.6428571428571,59535.7142857143,95.8,-2.86440753365403,-2.91635049034953,-2.24650266626579,-2.16375515406171,"100",20.9505761756269,1.5,1.54,1.6,1.5,1.59,1.44,20
"465","2019-06-26 23:14:29","M.albescens","046","1","1","2","2019-06-26_005","M.group","H","23","1",23,100,346.7,4.575,4.5712,0.63,1.11,1.71,0.63,1.11,1.71,37.96,3.08,2.41,2,1.3,113.41,100.37,72.81,72.81,73.5,73.5,58.75,62.3,57000,60500,109750,1e+05,100.3,100.3,92.8,94.1,21.48,22.44,112.8,114.1,115.8103,115.2394,39.5,"1st",113.775,113.95,"Si",1.68,70.8,57575,98.14,-2.97674727037997,-2.80986714332665,-2.18886012964003,-2.01825998842415,"100",22.2196976585018,1.66,1.27,1.39,1.62,1.42,1.52,20
"466","2019-06-26 23:14:35","M.albescens","046","2","1","2","2019-06-26_005","M.group","H","23","3",22.9,100,346.6,2.6283,2.6235,0.73,1.46,1.25,0.73,1.46,1.25,35.16,2.71,2.21,2.4,1.8,115.37,108.2,72.7,72.7,72,72,58.28,61.25,55250,57250,116000,111000,103.6,103.6,96.4,97.2,23.18,23.68,116.4,117.2,120.2021,119.7527,53.75,"1st",115.4,115.92,"Si",1.68,70.8,57575,98.14,-2.88440670372747,-2.81058841207069,-2.00163176390152,-2.02037536940029,"100",19.4027859586945,1.66,1.62,1.58,1.64,1.6,1.69,20
"467","2019-06-26 23:14:35","M.albescens","046","2","2","2","2019-06-26_005","M.group","H","23","3",22.9,100,346.6,5.6955,5.6907,-0.61,1.5,0.98,-0.61,1.5,0.98,12.77,3.65,3.5,2.4,1.7,116.38,107.64,73.05,73.05,73.5,73.5,57.75,61.49,55250,58000,118250,110750,102.6,102.6,96.8,97.8,23.18,23.68,116.8,117.8,120.6021,120.1045,52.75,"1st",117.4,117.64,"Si",1.68,70.8,57575,98.14,-2.97706172141896,-2.81058841207069,-2.04494506954057,-2.02037536940029,"100",19.8975589198464,1.66,1.61,1.6,1.62,1.63,1.66,20
"468","2019-06-26 23:14:35","M.albescens","046","2","3","2","2019-06-26_005","M.group","H","23","3",22.9,100,346.6,7.0467,7.043,-0.81,0.97,1.02,-0.81,0.97,1.02,61.78,3.23,1.53,2.1,1.6,113.5,103.71,71.84,71.84,71.5,71.5,58.5,61.16,55500,57500,112000,105750,97.9,97.9,90.8,91.6,23.18,23.68,110.8,111.6,114.0222,113.6412,48.25,"1st",110.5,111.45,"Si",1.68,70.8,57575,98.14,-2.85361503479011,-2.81058841207069,-2.01604643554896,-2.02037536940029,"100",20.4223359673484,1.66,1.25,1.28,1.65,1.28,1.63,20
"469","2019-06-26 23:14:54","M.albescens","046","4","1","2","2019-06-26_005","M.group","H","23","2",22.9,100,346.6,1.3997,1.3944,-0.56,1.7,0.84,-0.56,1.7,0.84,29.49,3.14,2.71,2.5,1.8,116.35,107.02,72.25,72.25,67.75,68,114.53,60.15,54500,56250,118000,109250,101.7,101.7,95.4,96.2,16.01,16.27,115.4,116.2,119.3794,118.7527,53,"1st",115.9,116.08,"Si",1.68,70.8,57575,98.14,-2.63949682661607,-2.81058841207069,-1.94421012553447,-2.02037536940029,"100",19.4027859586945,1.66,1.61,1.57,1.69,1.54,1.69,20
"470","2019-06-26 23:14:54","M.albescens","046","4","2","2","2019-06-26_005","M.group","H","23","2",22.9,100,346.6,4.1945,4.1899,0.24,1.54,0.98,0.24,1.54,0.98,63.75,3.23,1.43,2.3,1.7,110.97,99.4,73.05,73.05,64.5,65.5,58,60.25,54500,55750,109250,99500,97.5,97.5,90.3,91.2,16.01,16.27,110.3,111.2,113.9173,113.5045,43.75,"1st",110.5,110.92,"Si",1.68,70.8,57575,98.14,-2.48824435714055,-2.81058841207069,-1.91564525329894,-2.02037536940029,"100",19.8975589198464,1.66,1.31,1.3,1.73,1.26,1.66,20
"471","2019-06-26 23:15:01","M.albescens","046","5","1","2","2019-06-26_005","M.group","H","23","2",22.9,100,346.6,0.936,0.9278,-0.91,2.71,1.08,-0.91,2.71,1.08,2.43,3.81,3.8,2.7,2,116.94,108.8,72.75,72.75,72.5,72.5,59.04,62,56000,58000,117000,112000,105.8,105.8,99.1,99.8,31.86,32.75,119.1,119.8,123.4136,122.8103,54,"1st",117.425,118.85,"Si",1.68,70.8,57575,98.14,-2.91524575420429,-2.81058841207069,-2.04494506954057,-2.02037536940029,"100",18.4907673980242,1.66,1.83,1.74,1.63,1.76,1.75,20
"472","2019-06-26 23:15:01","M.albescens","046","5","2","2","2019-06-26_005","M.group","H","23","2",22.9,100,346.6,5.0423,5.0346,-0.52,2.56,0.9,-0.52,2.56,0.9,9.73,3.63,3.6,2.6,2,117,108.25,72.54,72.54,73.25,73.25,58.9,61.4,55250,57500,117250,111750,104.6,104.6,98.3,99.1,31.86,32.75,118.3,119.1,122.4497,122.1103,54.25,"1st",118.2,118.74,"Si",1.68,70.8,57575,98.14,-2.96159082255522,-2.81058841207069,-2.01604643554896,-2.02037536940029,"100",18.4907673980242,1.66,1.78,1.68,1.62,1.72,1.75,20
"473","2019-06-26 23:19:59","M.keaysi","047","1","1","2","2019-06-26_006","M.keaysi","H","23","3",23.1,100,346.7,5.9584,5.9538,-0.82,1.23,1.98,-0.82,1.23,1.98,52.04,3.33,2.02,2.6,2,114.25,102.94,80.45,80.45,74.75,74.75,59.21,61.26,55250,57250,112500,104750,100.3,100.3,93.6,94.3,32.99,33.43,113.6,114.3,117.7497,117.3103,47.5,"1st",111.1,113.02,"Si",1.84,70,57350,97.52,-3.05427276892202,-2.75979825936203,-1.99732243845743,-2.0030978791485,"100",19.2782345976937,1.63,1.43,1.39,1.57,1.44,1.67,20
"474","2019-06-26 23:19:59","M.keaysi","047","1","2","2","2019-06-26_006","M.keaysi","H","23","3",23.1,100,346.7,7.831,7.8262,-0.76,1.49,1.52,-0.76,1.49,1.52,25.81,3.44,3.11,2.8,2,119.75,109.56,91,91,72.5,72.5,60.26,63.26,57000,59750,118250,112500,103.9,103.9,98.1,99,32.99,33.43,118.1,119,122.5716,122.0103,52.75,"1st",118.3,118.64,"Si",1.84,70,57350,97.52,-2.91423243871769,-2.75979825936203,-2.14282940707538,-2.0030978791485,"100",19.2782345976937,1.63,1.73,1.69,1.6,1.72,1.67,20
"475","2019-06-26 23:19:59","M.keaysi","047","1","3","2","2019-06-26_006","M.keaysi","H","23","3",23.1,100,346.7,2.6345,2.6283,0.2,2.11,1.78,0.2,2.11,1.78,26.37,3.8,3.41,2.5,1.9,116.53,106.3,73.94,73.94,74.75,74.75,60.51,62.77,57000,59000,114750,108250,102.3,102.3,95.2,96,32.99,33.43,115.2,116,119.1794,118.7875,49.25,"1st",115.2,115.68,"Si",1.84,70,57350,97.52,-3.05427276892202,-2.75979825936203,-2.09893792490302,-2.0030978791485,"100",19.7222380863564,1.63,1.5,1.48,1.57,1.53,1.64,20
"476","2019-06-26 23:20:08","M.keaysi","047","2","1","2","2019-06-26_006","M.keaysi","H","23","3",23.1,100,346.7,0.7345,0.7283,-0.62,2.06,1.45,-0.62,2.06,1.45,22.2,3.65,3.4,2.9,2.1,120,110.44,103.7,103.7,73.75,73.75,59.75,62.98,56250,59000,120250,114000,105.5,105.5,100.1,101,20.52,21.13,120.1,121,124.724,124.2222,55,"1st",118.9,120.16,"Si",1.84,70,57350,97.52,-2.99191661246272,-2.75979825936203,-2.09893792490302,-2.0030978791485,"100",18.8558986303453,1.63,1.87,1.8,1.58,1.85,1.7,20
"477","2019-06-26 23:20:08","M.keaysi","047","2","2","2","2019-06-26_006","M.keaysi","H","23","3",23.1,100,346.7,7.2125,7.2079,-0.52,1.5,1.38,-0.52,1.5,1.38,9.8,3.18,3.1,2.9,2.2,119.11,108.75,90.2,90.2,72.75,72.75,59.25,61.48,55250,57750,118250,112250,101.9,101.9,96.4,97.2,20.52,21.13,116.4,117.2,121.024,120.6242,54.5,"1st",116.95,117.13,"Si",1.84,70,57350,97.52,-2.92974537825921,-2.75979825936203,-2.02623809280021,-2.0030978791485,"100",18.4532134551941,1.63,1.67,1.57,1.59,1.61,1.72,20
