;Date_Time;Species;Ind;Rec;TRJ;Exp;Session;GS;Sex;ExT;Traj_num;temp;RH;c;ta_mic;t_emit;Raw_X;Raw_Y;Raw_Z;Int01_X;Int01_Y;Int01_Z;Int01_angle2mic;Int01_speed;Int01_vel2mic;distB2Mic;dur_Th12;dur_E12;FS_Th12;FS_E12;F_MAmp_Th12;F_MAmp_E12;PF_Th12;PF_E12;FE_Th12;FE_E12;LF12_Th12;LF12_E12;HF12_Th12;HF12_E12;peSL_dB_Th12;peSL_dB_E12;rmsSL_Th12;rmsSL_E12;SNR_Th12;SNR_E12;rmsSL_Th12_10cm;rmsSL_E12_10cm;E1;E2;BW;Harmonic;Q_0.75;Q_0.9;PC;Mean_dur_E12;Mean_PF_E12;Mean_LF12_E12;Mean_rmsSL_E12;AAFp;AAmeanFp;AALoF12;AAmeanLoF12;RHfix;thrDur;avrgDD;realDD2;realDD;frqDD;rmsDD;durDD;durDD2;TG
181;11/4/2019 23:12;M.keaysi;18;6;1;1;2019-04-11_007;M.keaysi;H;21;1;20.8;99.9;345.3;4.8875;4.8831;0.22;1.5;1.26;0.22;1.5;1.26;0;2.6;2.6;1.52;2.6;1.9;120.93;109.93;82.45;82.45;82.75;82.75;61.49;64.24;58000;60250;121250;112250;101.6;101.6;94.6;95.5;25.99;26.69;114.6;115.5;118.7497335;118.287536;52;1st;114.95;115.2;Si;1.657142857;74.78571429;58607.14286;90.5;-3.505362007;-3.039919789;-2.205474856;-2.113150325;real;18.81619136;0.78;0.98;0.93;0.75;0.97;0.79;0.82;30
182;11/4/2019 23:37;M.riparius;12;2;1;2;2019-04-11_008;M.riparius;H;23;2;22.7;99.9;346.5;5.4857;5.4791;-0.77;2.09;1.76;-0.77;2.09;1.76;28.91;2.44;2.1;2.31;3.1;2.2;120.32;104;81.8;81.8;76;76;61;63.99;57750;59750;116500;105250;104.4;104.4;97.4;98.4;17.28;17.99;117.4;118.4;122.3136169;121.8242268;45.5;1st;117.35;117.98;Si;1.7;75.58333333;58666.66667;94.06666667;-3.132484055;-3.106680415;-2.151324117;-2.088323717;real;17.76818734;0.91;1.19;1.09;0.91;1.09;0.94;1;30
183;11/4/2019 23:37;M.riparius;12;2;2;2;2019-04-11_008;M.riparius;H;23;2;22.7;99.9;346.5;1.7508;1.7476;-0.89;0.15;1.75;-0.89;0.15;1.75;27.73;1.58;1.4;1.08;2.1;1.4;112.44;98.05;81.59;81.59;74.5;74.5;58.98;62.76;56250;58750;109000;102250;98.9;98.9;92.2;93.6;17.28;17.99;112.2;113.6;115.4221929;115.0612804;43.5;1st;113.3;113.48;Si;1.7;75.58333333;58666.66667;94.06666667;-3.039714963;-3.106680415;-2.093156063;-2.088323717;real;21.68064752;0.91;0.83;0.89;0.91;0.89;0.89;0.84;30
184;11/4/2019 23:38;M.riparius;12;5;1;2;2019-04-11_008;M.riparius;H;23;1;22.7;99.8;346.5;7.7163;7.7125;-0.33;0.99;1.97;-0.33;0.99;1.97;40.96;2.38;1.81;1.32;2.6;1.8;119.03;104.46;80.82;80.82;81;81;60.76;64.29;58250;61500;116500;105000;104.5;104.5;97.1;98.3;15.52;15.75;117.1;118.3;121.2497335;120.8527251;43.5;1st;115.7;116.78;Si;1.7;75.58333333;58666.66667;94.06666667;-3.444469535;-3.107250657;-2.254621587;-2.089072579;real;19.50522704;0.91;1.08;1.05;0.88;1.09;0.91;0.93;30
185;11/4/2019 23:47;M.riparius;14;1;1;2;2019-04-11_010;M.riparius;M;23;1;22.5;97.8;346.3;0.3975;0.3942;0.66;0.89;1.37;0.66;0.89;1.37;29.71;2.19;1.91;1.13;2.5;1.8;117.66;100.95;81.65;81.65;82.25;82.25;117.25;60.1;55000;56500;124500;104500;98.3;98.3;91.2;92.1;19.46;21.02;111.2;112.1;115.1794001;114.6527251;48;1st;111.4;111.82;Si;1.7;81.75;58750;93;-3.527097332;-3.496184709;-1.983127783;-2.11229778;real;19.50522704;0.84;0.82;0.81;0.84;0.81;0.85;0.86;30
186;11/4/2019 23:47;M.riparius;14;2;1;2;2019-04-11_010;M.riparius;M;23;1;22.5;97.8;346.3;3.0397;3.0341;-0.44;1.76;1.84;-0.44;1.76;1.84;35.61;2.74;2.21;1.94;2.6;1.8;118.2;102.66;96.1;96.1;82.75;82.75;117.25;61.29;55500;57750;122500;105250;99.7;99.7;92.9;93.9;17.53;18.76;112.9;113.9;117.0497335;116.4527251;47.5;1st;112.75;113.6;Si;1.7;81.75;58750;93;-3.558033556;-3.496184709;-2.054689891;-2.11229778;real;19.50522704;0.84;0.89;0.87;0.84;0.87;0.85;0.86;30
187;11/4/2019 23:48;M.riparius;14;3;1;2;2019-04-11_010;M.riparius;M;23;1;22.5;97.8;346.3;2.0577;2.0516;-0.57;1.91;1.89;-0.57;1.91;1.89;35.07;2.7;2.21;2.12;2.4;1.7;118.83;103.59;82.25;82.25;82.75;82.75;118.73;61.97;56500;58750;122500;105750;100.4;100.4;93.5;94.5;19.29;20.73;113.5;114.5;117.3021124;116.8044892;47;1st;112.7;113.78;Si;1.7;81.75;58750;93;-3.558033556;-3.496184709;-2.11229778;-2.11229778;real;20;0.84;0.89;0.89;0.84;0.9;0.84;0.84;30
188;11/4/2019 23:48;M.riparius;14;5;1;2;2019-04-11_010;M.riparius;M;23;1;22.5;97.8;346.3;8.4359;8.4314;-0.26;1.25;2.05;-0.26;1.25;2.05;47.25;2.97;2.02;1.56;2.1;1.5;119.45;105.61;81.79;81.79;81;81;60.34;64.09;57750;60750;118000;106500;103.4;103.4;96.7;97.9;21.06;22.4;116.7;117.9;119.9221929;119.6609126;45.75;1st;113.925;116.5;Si;1.7;81.75;58750;93;-3.449860977;-3.496184709;-2.228402147;-2.11229778;real;21.08343347;0.84;0.99;1.04;0.84;1.03;0.83;0.8;30
189;11/4/2019 23:48;M.riparius;14;6;1;2;2019-04-11_010;M.riparius;M;23;1;22.4;97.7;346.3;1.8136;1.8071;-0.65;2.05;1.84;-0.65;2.05;1.84;35.64;2.47;2;2.26;2.4;1.7;118.5;104.6;82;82;82.25;82.25;59.74;62.16;56250;58250;121500;106000;98.8;98.8;92.4;93.3;19.58;20.88;112.4;113.3;116.2021124;115.6044892;47.75;1st;111.1;112.88;Si;1.7;81.75;58750;93;-3.525339844;-3.494545851;-2.08588528;-2.114679386;real;20;0.84;0.85;0.85;0.84;0.85;0.84;0.84;30
190;12/4/2019 0:03;E.brasiliensis;17;1;1;2;2019-04-11_013;E.brasiliensis;M;23;2;22.4;96.3;346.3;2.7966;2.7907;0.27;1.97;1.64;0.27;1.97;1.64;18.53;2.43;2.3;2.05;2.9;2.2;72.95;64.39;59.3;59.3;43;43.5;29.95;39;33500;34500;121750;121750;87.4;87.4;81.7;82.5;31.62;32.77;101.7;102.5;106.32398;105.9242268;87.25;1st;102.5;102.5;Si;2.053333333;61.26666667;36366.66667;87.99333333;-1.289490289;-2.270502038;-0.856282535;-0.941215867;real;19.40278596;0.73;0.61;0.59;0.79;0.56;0.74;0.75;30
191;12/4/2019 0:03;E.brasiliensis;17;1;2;2;2019-04-11_013;E.brasiliensis;M;23;2;22.4;96.3;346.3;0.9567;0.9529;-0.56;0.42;2.26;-0.56;0.42;2.26;24.03;1.53;1.4;1.3;1.8;1.4;81.15;76;63.34;63.34;64.5;64.5;74.25;80.07;36500;37750;112250;112000;92.5;92.5;87;87.6;31.62;32.77;107;107.6;109.5527251;109.0612804;74.25;1st;103.5;105.96;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.459988554;-2.270502038;-1.005940563;-0.941215867;real;23.31524614;0.73;0.6;0.71;0.72;0.72;0.7;0.62;30
192;12/4/2019 0:04;E.brasiliensis;17;2;1;2;2019-04-11_013;E.brasiliensis;M;23;2;22.4;96.3;346.3;3.3219;3.3179;-0.68;1.12;1.62;-0.68;1.12;1.62;37.03;3.02;2.41;1.39;2.8;2.3;74.19;69.9;60.4;60.4;62;62;72.48;75.48;33250;34000;116500;116000;89.4;89.4;83.8;84.1;20.59;21.62;103.8;104.1;108.2715803;107.7172784;82;1st;103.775;103.97;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.31327261;-2.270502038;-0.834023601;-0.941215867;real;19.01800393;0.73;0.63;0.6;0.73;0.6;0.74;0.77;30
193;12/4/2019 0:04;E.brasiliensis;17;2;2;2;2019-04-11_013;E.brasiliensis;M;23;2;22.4;96.3;346.3;6.2268;6.2226;-0.53;1.27;1.59;-0.53;1.27;1.59;35.25;3.1;2.51;1.44;2.6;2.1;73.5;68.75;64.75;64.75;63.75;62.75;75.25;79.37;34750;35750;120500;120000;91.1;91.1;84.9;85.5;20.59;21.62;104.9;105.5;109.0497335;108.7221929;84.25;1st;104.35;105.04;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.357144196;-2.270502038;-0.912844301;-0.941215867;real;19.80547113;0.73;0.65;0.64;0.73;0.65;0.73;0.74;30
194;12/4/2019 0:04;E.brasiliensis;17;3;1;2;2019-04-11_013;E.brasiliensis;M;23;1;22.4;96.3;346.3;1.1138;1.1111;-0.56;0.12;1.95;-0.56;0.12;1.94;55.95;2.72;1.53;0.97;2.3;1.8;66.8;61.45;96.65;96.65;41.25;41.75;37.02;38.48;33000;33750;123000;122750;85.3;85.3;80.1;80.7;18.56;19.26;100.1;100.7;103.7172784;103.2527251;89;1st;99.7;100.3;Si;2.053333333;61.26666667;36366.66667;87.99333333;-1.200889561;-2.270502038;-0.822974373;-0.941215867;real;21.13982566;0.73;0.51;0.54;0.79;0.51;0.72;0.69;30
195;12/4/2019 0:04;E.brasiliensis;17;4;1;2;2019-04-11_013;E.brasiliensis;M;23;2;22.4;96.3;346.3;0.1928;0.1888;0.34;1.34;1.34;0.34;1.34;1.34;25.45;2.51;2.2;1.39;2.9;2.3;82.7;74.75;63.5;63.5;62.75;62.75;74.22;78.9;35500;36250;110250;110250;96.3;96.3;89.6;90.3;26.41;27.36;109.6;110.3;114.22398;113.9172784;74;1st;106.85;108.92;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.357144196;-2.270502038;-0.93582507;-0.941215867;real;19.01800393;0.73;0.85;0.81;0.73;0.82;0.74;0.77;30
196;12/4/2019 0:04;E.brasiliensis;17;4;2;2;2019-04-11_013;E.brasiliensis;M;23;2;22.4;96.3;346.3;2.3698;2.3649;0.46;1.6;1.5;0.46;1.6;1.5;26.82;2.58;2.3;1.7;3;2.3;87.25;75.85;63.8;63.8;82;63.75;74.46;80.22;37000;37250;112500;113250;98.8;98.8;93.3;94;26.41;27.36;113.3;114;118.0712125;117.6172784;76;1st;113.15;113.66;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.415833252;-2.270502038;-0.982376833;-0.941215867;real;19.01800393;0.73;1;0.96;0.72;0.97;0.74;0.77;30
197;12/4/2019 0:04;E.brasiliensis;17;6;1;2;2019-04-11_013;E.brasiliensis;M;23;4;22.5;96.6;346.3;1.1633;1.1593;0.34;1.31;1.35;0.34;1.31;1.35;16.63;2.51;2.4;1.37;3.6;3;83.9;74.49;63.68;63.68;75.75;44;72.24;74.73;34000;33750;96500;99500;96.4;96.4;90.2;90.5;28.2;28.97;110.2;110.5;115.763025;115.2712125;65.75;1st;110.5;110.5;Si;2.053333333;61.26666667;36366.66667;87.99333333;-1.310810037;-2.267112312;-0.81943175;-0.937393251;real;16.7180321;0.73;1.05;0.89;0.79;0.82;0.77;0.85;30
198;12/4/2019 0:04;E.brasiliensis;17;6;2;2;2019-04-11_013;E.brasiliensis;M;23;4;22.5;96.6;346.3;2.7136;2.7085;0.46;1.63;1.54;0.46;1.63;1.54;31.32;2.46;2.1;1.74;2.3;1.8;85.75;75.25;63.4;63.4;64.25;64.25;75.3;81.05;36500;37250;114250;114250;95.8;95.8;90.4;91;28.2;28.97;110.4;111;114.0172784;113.5527251;77;1st;109.7;110.48;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.442333081;-2.267112312;-0.978470476;-0.937393251;real;21.13982566;0.73;0.79;0.83;0.72;0.84;0.72;0.69;30
199;12/4/2019 0:04;E.brasiliensis;17;6;3;2;2019-04-11_013;E.brasiliensis;M;23;4;22.5;96.6;346.3;5.0392;5.0338;0.39;1.74;1.7;0.39;1.74;1.7;37.74;3.17;2.51;1.86;2.6;1.8;84.12;72.32;62.5;62.5;55.25;55.25;75.75;41.69;34500;36250;122250;121000;92.4;92.4;86.7;87.8;28.2;28.97;106.7;107.8;110.8497335;110.3527251;84.75;1st;107.8;107.8;Si;2.053333333;61.26666667;36366.66667;87.99333333;-1.920951346;-2.267112312;-0.932013941;-0.937393251;real;21.13982566;0.73;0.7;0.74;0.75;0.72;0.72;0.69;30
200;12/4/2019 0:04;E.brasiliensis;17;6;4;2;2019-04-11_013;E.brasiliensis;M;23;4;22.5;96.6;346.3;8.009;8.0035;-0.6;1.78;1.52;-0.6;1.78;1.52;26.93;3.6;3.21;1.91;3.1;2.7;74.66;71.07;64.4;64.4;75.75;63.75;72.25;74.76;33000;33250;113750;114500;92.5;92.5;86.6;86.8;28.2;28.97;106.6;106.8;111.5136169;111.1136376;81.25;1st;105.7;106.36;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.412825242;-2.267112312;-0.797554582;-0.937393251;real;17.63005066;0.73;0.76;0.68;0.72;0.69;0.76;0.82;30
201;12/4/2019 0:04;E.brasiliensis;17;7;1;2;2019-04-11_013;E.brasiliensis;M;23;1;22.5;96.6;346.3;7.8472;7.8407;0.22;2.26;1.25;0.22;2.26;1.25;15.94;3.71;3.6;2.27;3.5;2.8;83.85;74.5;63.13;63.13;75.25;63;72.56;75.75;34000;34250;104000;104250;95.4;95.4;88.7;89.1;27.75;28.7;108.7;109.1;114.1406804;113.5715803;70;1st;108.55;108.88;Si;2.053333333;61.26666667;36366.66667;87.99333333;-2.36866672;-2.267112312;-0.841526895;-0.937393251;real;17.31524614;0.73;0.87;0.76;0.73;0.77;0.76;0.83;30
202;12/4/2019 0:11;M.keaysi;18;1;1;2;2019-04-11_014;M.keaysi;H;23;2;22.5;95.9;346.3;2.817;2.8119;-0.56;1.68;1.34;-0.56;1.68;1.34;0;2.65;2.68;1.78;3.2;2.2;121.15;109.13;82.15;82.15;66.75;67.25;59.96;61.98;56500;58000;124250;109000;98.7;98.7;92.1;93.2;19.47;19.96;112.1;113.2;117.1514998;116.6242268;51;1st;113.2;113.2;Si;1.657142857;74.78571429;58607.14286;90.5;-2.624894148;-3.077981972;-2.082928915;-2.117859878;real;17.54716673;0.78;1.01;0.91;0.8;0.88;0.8;0.87;30
203;12/4/2019 0:11;M.keaysi;18;1;1;2;2019-04-11_014;M.keaysi;H;23;2;22.5;95.9;346.3;2.8983;2.8938;-0.48;1.47;1.35;-0.48;1.47;1.35;16.91;2.73;2.6;1.56;3.2;2.3;121.35;109.54;81.9;81.9;67;67.25;58.48;61.02;55750;57250;125250;110750;98.6;98.6;92.2;93.2;19.47;19.96;112.2;113.2;117.2514998;116.8172784;53.5;1st;113.2;113.2;Si;1.657142857;74.78571429;58607.14286;90.5;-2.624894148;-3.077981972;-2.039927638;-2.117859878;real;17.1623847;0.78;1.03;0.91;0.8;0.88;0.81;0.88;30
204;12/4/2019 0:11;M.keaysi;18;1;1;2;2019-04-11_014;M.keaysi;H;23;2;22.5;95.9;346.3;2.9657;2.9617;-0.42;1.3;1.37;-0.42;1.3;1.37;16.82;2.7;2.6;1.38;3;2.1;120.75;105.41;82.25;82.25;65.75;66.25;59.76;61.73;56000;57500;123500;105750;99;99;92.2;93.2;19.47;19.96;112.2;113.2;116.9712125;116.4221929;48.25;1st;113.2;113.2;Si;1.657142857;74.78571429;58607.14286;90.5;-2.565428225;-3.077981972;-2.054242764;-2.117859878;real;17.9498519;0.78;1;0.91;0.81;0.88;0.8;0.85;30
205;12/4/2019 0:11;M.keaysi;18;1;2;2;2019-04-11_014;M.keaysi;H;23;2;22.5;95.9;346.3;6.7226;6.7175;-0.23;1.73;1.24;-0.23;1.73;1.24;34.18;2.69;2.21;1.75;2.9;2.1;120.5;107.59;96.15;96.15;74.5;74.5;60.01;62.25;56250;58000;122000;107750;99.3;99.3;92.8;93.7;19.47;19.96;112.8;113.7;117.42398;116.9221929;49.75;1st;112.8;113.28;Si;1.657142857;74.78571429;58607.14286;90.5;-3.060665898;-3.077981972;-2.082928915;-2.117859878;real;17.9498519;0.78;0.98;0.9;0.78;0.89;0.8;0.85;30
206;12/4/2019 0:11;M.keaysi;18;2;1;2;2019-04-11_014;M.keaysi;H;23;1;22.5;96;346.3;0.1353;0.1313;-0.09;1.38;0.94;-0.09;1.38;0.94;9.14;2.84;2.8;1.4;2.7;1.9;120.71;108.44;95.95;95.95;68.75;69.5;61;63.53;57500;59250;119500;108250;99.9;99.9;93.7;94.7;30.96;32.47;113.7;114.7;118.0136376;117.487536;49;1st;112;113.62;Si;1.657142857;74.78571429;58607.14286;90.5;-2.758718308;-3.077491662;-2.154239418;-2.117136423;real;18.81619136;0.78;1.01;0.96;0.79;0.93;0.79;0.82;30
207;12/4/2019 0:11;M.keaysi;18;3;1;2;2019-04-11_014;M.keaysi;H;23;1;22.5;96;346.3;0.7511;0.7466;-0.65;1.42;1.05;-0.65;1.42;1.05;13.98;2.84;2.8;1.57;2.9;2.1;121.65;110.42;81.1;81.1;71.25;71.25;60.32;62.75;57000;58750;123000;112000;101.3;101.3;94.9;95.8;15.39;16.23;114.9;115.8;119.52398;119.0221929;53.25;1st;114.65;115.3;Si;1.657142857;74.78571429;58607.14286;90.5;-2.863839;-3.077491662;-2.125371564;-2.117136423;real;17.9498519;0.78;1.09;1;0.79;0.98;0.8;0.85;30
208;12/4/2019 0:11;M.keaysi;18;4;1;2;2019-04-11_014;M.keaysi;H;23;3;22.5;96;346.3;9.0297;9.0252;-0.78;1.3;0.78;-0.78;1.3;0.78;8.33;2.62;2.6;1.56;2.6;1.9;121.05;109.63;96.11;96.11;73;73;60.49;63.16;57000;59000;121750;110750;99.2;99.2;93.1;94.1;30.94;32.06;113.1;114.1;117.2497335;116.887536;51.75;1st;111.15;112.92;Si;1.657142857;74.78571429;58607.14286;90.5;-2.969387744;-3.077491662;-2.13979683;-2.117136423;real;18.81619136;0.78;0.97;0.92;0.78;0.91;0.79;0.82;30
209;12/4/2019 0:11;M.keaysi;18;4;2;2;2019-04-11_014;M.keaysi;H;23;3;22.5;96;346.3;1.8606;1.8564;0.3;1.32;0.62;0.3;1.32;0.62;28.62;2.52;2.2;1.46;2.2;1.7;121.45;112.23;72.85;72.85;72.75;72.75;119.41;62.46;57000;58750;124000;114000;97.6;97.6;90.9;91.6;30.94;32.06;110.9;111.6;114.3242268;113.9044892;55.25;1st;110.8;111.28;Si;1.657142857;74.78571429;58607.14286;90.5;-2.954284662;-3.077491662;-2.125371564;-2.117136423;real;19.77897939;0.78;0.83;0.82;0.78;0.82;0.78;0.78;30
210;12/4/2019 0:11;M.keaysi;18;4;3;2;2019-04-11_014;M.keaysi;H;23;3;22.5;96;346.3;4.2487;4.244;0.52;1.44;0.59;0.52;1.44;0.59;25.01;2.32;2.1;1.64;2.2;1.7;121.25;111.75;96.3;96.3;73;73;120.36;63.24;57500;59500;123750;114250;95.9;95.9;89.5;90.3;30.94;32.06;109.5;110.3;112.9242268;112.6044892;54.75;1st;109.625;110.03;Si;1.657142857;74.78571429;58607.14286;90.5;-2.969387744;-3.077491662;-2.168699094;-2.117136423;real;19.77897939;0.78;0.78;0.77;0.78;0.77;0.78;0.78;30
211;12/4/2019 0:12;M.keaysi;18;5;1;2;2019-04-11_014;M.keaysi;H;23;3;22.5;96;346.3;3.0381;3.0337;-0.72;1.31;0.91;-0.72;1.31;0.91;6.77;3.11;3.1;1.52;2.6;1.9;120.95;109.56;95.83;95.83;74;74;61.71;63.75;57750;59500;120500;111000;101.2;101.2;94.4;95.3;32.86;33.65;114.4;115.3;118.5497335;118.087536;51.5;1st;112.075;114.04;Si;1.657142857;74.78571429;58607.14286;90.5;-3.029878416;-3.077491662;-2.168699094;-2.117136423;real;18.81619136;0.78;1.01;0.96;0.78;0.96;0.79;0.82;30
212;12/4/2019 0:12;M.keaysi;18;5;2;2;2019-04-11_014;M.keaysi;H;23;3;22.5;96;346.3;5.9493;5.9454;0.65;1.09;0.75;0.65;1.09;0.75;21.83;2.48;2.3;1.34;2.3;1.7;121.64;111.66;96.18;96.18;73.25;73.25;119.79;63.25;57500;59250;125000;114250;97.2;97.2;90.8;91.7;32.86;33.65;110.8;111.7;114.4172784;114.0044892;55;1st;110.45;111.2;Si;1.657142857;74.78571429;58607.14286;90.5;-2.984498764;-3.077491662;-2.154239418;-2.117136423;real;19.77897939;0.78;0.83;0.82;0.78;0.82;0.78;0.78;30
213;12/4/2019 0:12;M.keaysi;18;5;3;2;2019-04-11_014;M.keaysi;H;23;3;22.5;96;346.3;8.5441;8.5402;0.51;1.12;0.56;0.51;1.12;0.56;30.5;2.32;2.01;1.37;2.2;1.6;119.59;108.25;81.25;81.25;70.5;70.75;60.22;63.51;57250;59500;118750;108750;94.1;94.1;88.3;89.3;32.86;33.65;108.3;109.3;111.7242268;111.3411998;49.25;1st;108.775;109.09;Si;1.657142857;74.78571429;58607.14286;90.5;-2.833759027;-3.077491662;-2.168699094;-2.117136423;real;20.30375644;0.78;0.74;0.75;0.79;0.73;0.77;0.76;30
214;12/4/2019 0:19;M.riparius;13;1;1;2;2019-04-11_009;M.riparius;H;23;2;22.7;95.8;346.4;3.1732;3.1661;0.6;2.34;1.67;0.6;2.34;1.67;25.47;2.33;2.1;2.47;2.6;1.8;116.75;99.68;82.7;82.7;82.75;82.75;116.63;60.23;54750;56500;122000;103750;95;95;87.8;88.9;18.78;19.42;107.8;108.9;111.9497335;111.4527251;47.25;1st;108.6;108.78;Si;1.9;73.34375;56062.5;93.2625;-3.569098577;-2.992221231;-1.994269243;-1.969295727;real;20.46801507;0.88;0.68;0.7;0.85;0.72;0.88;0.87;30
215;12/4/2019 0:19;M.riparius;13;1;2;2;2019-04-11_009;M.riparius;H;23;2;22.7;95.8;346.4;0.8593;0.8549;-0.57;1.4;1.13;-0.57;1.4;1.13;47.86;1.95;1.31;1.51;2.8;2;118.35;100.17;80.45;80.45;79.5;79.5;58.25;59.48;54000;55500;122000;103250;97.9;97.9;90.6;91.6;18.78;19.42;110.6;111.6;115.0715803;114.6103;47.75;1st;111.375;111.51;Si;1.9;73.34375;56062.5;93.2625;-3.36874352;-2.992221231;-1.937281557;-1.969295727;real;19.55599651;0.88;0.81;0.8;0.86;0.82;0.89;0.9;30
216;12/4/2019 0:19;M.riparius;13;3;1;2;2019-04-11_009;M.riparius;H;23;2;22.7;95.8;346.4;2.3765;2.3715;0.09;1.75;1.11;0.09;1.75;1.11;19.42;2.99;2.8;1.75;2.5;1.8;118.95;107.25;96.21;96.21;74.75;74.75;118.43;62.25;56000;58000;122250;108500;98.7;98.7;91.9;92.9;23.27;24.03;111.9;112.9;115.8794001;115.4527251;50.5;1st;109.3;111.46;Si;1.9;73.34375;56062.5;93.2625;-3.077838884;-2.992221231;-2.080361148;-1.969295727;real;20.46801507;0.88;0.85;0.86;0.88;0.87;0.88;0.87;30
217;12/4/2019 0:19;M.riparius;13;3;2;2;2019-04-11_009;M.riparius;H;23;2;22.7;95.8;346.4;6.8456;6.8416;-0.16;1.37;1.17;-0.16;1.37;1.17;36.59;2.72;2.21;1.38;2.3;1.6;110.19;97.05;73.63;73.63;74;74;59.29;62;56000;57750;104000;100500;96;96;89.5;90.6;23.27;24.03;109.5;110.6;113.1172784;112.6411998;42.75;1st;110.075;110.39;Si;1.9;73.34375;56062.5;93.2625;-3.032144729;-2.992221231;-2.065963586;-1.969295727;real;21.48756508;0.88;0.73;0.78;0.88;0.78;0.87;0.83;30
218;12/4/2019 0:19;M.riparius;13;4;1;2;2019-04-11_009;M.riparius;H;23;1;22.6;95.7;346.4;3.1063;3.1031;-0.47;1;1.2;-0.47;1;1.2;0;2.77;2.74;1.11;2.4;1.7;118.54;104.5;72.15;72.15;71.5;71.5;59.5;62.25;56500;58750;117750;105000;99;99;92.9;94;21.07;21.83;112.9;114;116.7021124;116.3044892;46.25;1st;113.1;113.64;Si;1.9;73.34375;56062.5;93.2625;-2.880794754;-2.992288304;-2.125995594;-1.971874382;real;20.96278803;0.88;0.88;0.92;0.89;0.91;0.87;0.85;30
219;12/4/2019 0:35;M.riparius;13;1;1;3;2019-04-11_016;M.riparius;H;25;1;23.7;93.4;347;2.2504;2.2435;0.38;2.3;1.67;0.38;2.3;1.67;19.72;2.32;2.2;2.39;2.7;1.9;115.91;101.75;83;83;83.5;83.5;58.48;60.78;55000;56750;119000;104750;96.3;96.3;89;89.9;20.74;21.56;109;109.9;113.3136376;112.687536;48;1st;109.9;109.9;Si;1.9;73.34375;56062.5;93.2625;-3.645775653;-3.008426148;-2.007983945;-1.968226681;real;20;0.88;0.73;0.73;0.84;0.76;0.88;0.88;30
220;12/4/2019 0:35;M.riparius;13;1;1;3;2019-04-11_016;M.riparius;H;25;1;23.7;93.4;347;2.3456;2.3394;0.28;2.09;1.67;0.28;2.09;1.67;23.66;2.49;2.3;2.17;2.7;2;113.31;100.15;83.3;83.3;83.5;83.5;58.48;60.77;54750;56750;111500;102750;96.8;96.8;89;89.9;20.74;21.56;109;109.9;113.3136376;112.9103;46;1st;109.9;109.9;Si;1.9;73.34375;56062.5;93.2625;-3.645775653;-3.008426148;-2.007983945;-1.968226681;real;19.55599651;0.88;0.74;0.73;0.84;0.76;0.89;0.9;30
221;12/4/2019 0:36;M.riparius;13;4;1;3;2019-04-11_016;M.riparius;H;25;3;23.6;92.9;347;5.8759;5.8715;-1;1.14;1.25;-1;1.14;1.25;40.62;2.91;2.21;1.52;2.5;1.7;116.67;100.59;81.45;81.45;82.25;82.25;57.5;59.78;53500;55000;119500;104500;91.7;91.7;84.9;86.1;22.94;23.91;104.9;106.1;108.8794001;108.4044892;49.5;1st;103.7;105.14;Si;1.9;73.34375;56062.5;93.2625;-3.567136907;-3.011586333;-1.913297511;-1.974325417;real;20.96278803;0.88;0.59;0.61;0.85;0.63;0.87;0.85;30
222;12/4/2019 0:36;M.riparius;13;4;2;3;2019-04-11_016;M.riparius;H;25;3;23.6;92.9;347;8.8706;8.8668;-0.85;1.04;1.23;-0.85;1.04;1.23;25.42;2.99;2.71;1.35;2.6;1.9;115.55;100.25;82.35;82.35;82.5;82.5;58.5;60.25;54500;55750;113000;104500;95.2;95.2;88.5;89.5;22.94;23.91;108.5;109.5;112.6497335;112.287536;48.75;1st;109.2;109.38;Si;1.9;73.34375;56062.5;93.2625;-3.582860504;-3.011586333;-1.956332638;-1.974325417;real;20;0.88;0.72;0.72;0.84;0.74;0.88;0.88;30
223;12/4/2019 0:36;M.riparius;13;4;3;3;2019-04-11_016;M.riparius;H;25;3;23.6;92.9;347;2.3411;2.3383;-0.76;0.21;1.77;-0.76;0.21;1.77;34.18;2.85;2.41;1;2.3;1.6;112.02;99.95;82.08;82.08;82.75;82.75;59.28;61.78;55750;58250;108750;104000;96.7;96.7;89.5;90.6;22.94;23.91;109.5;110.6;113.1172784;112.6411998;45.75;1st;109.6;109.96;Si;1.9;73.34375;56062.5;93.2625;-3.59859026;-3.011586333;-2.101235689;-1.974325417;real;21.48756508;0.88;0.7;0.75;0.84;0.78;0.87;0.83;30
